transaction_id,account_id,transaction_type,amount,currency,category,merchant_name,description,transaction_date,value_date,reference_number,status,channel,balance_after,initiated_by
826,32,Debit,11200.87,USD,ATM Withdrawal,Medical Center,Debit - ATM Withdrawal,2023-02-23 01:19:39,2023-02-23,TXN0000000826,Completed,Mobile,191028.98,
827,497,Debit,2024.81,USD,Payroll,BP,Debit - Payroll,2023-06-07 22:40:32,2023-06-07,TXN0000000827,Completed,ATM,62133.22,
828,540,Credit,4483.06,USD,Dining,Costco,Credit - Dining,2023-12-22 20:36:59,2023-12-22,TXN0000000828,Completed,Mobile,225289.41,
829,522,Credit,8595.98,USD,Rent/Mortgage,Best Buy,Credit - Rent/Mortgage,2024-09-21 13:07:28,2024-09-21,TXN0000000829,Completed,Wire,4670.4,22.0
830,144,Debit,17.35,USD,Payroll,BP,Debit - Payroll,2023-02-24 20:12:14,2023-02-24,TXN0000000830,Completed,ATM,240230.66,
831,544,Debit,4982.52,USD,Payroll,Amazon,Debit - Payroll,2024-08-06 09:59:27,2024-08-06,TXN0000000831,Completed,Branch,45223.02,15.0
832,451,Debit,7068.0,USD,Tax,Planet Fitness,Debit - Tax,2023-11-10 12:34:34,2023-11-10,TXN0000000832,Completed,Branch,286655.92,
833,69,Debit,11067.47,USD,Investment,Home Depot,Debit - Investment,2022-09-04 22:42:57,2022-09-04,TXN0000000833,Completed,POS,226139.0,
834,533,Debit,10445.27,USD,Payroll,Bill Payment - Internet,Debit - Payroll,2022-06-14 16:45:23,2022-06-14,TXN0000000834,Completed,Online,193657.55,15.0
835,440,Credit,11052.69,USD,Healthcare,Nike,Credit - Healthcare,2024-05-02 06:38:23,2024-05-02,TXN0000000835,Completed,Branch,48889.65,
836,300,Debit,1480.76,USD,Subscription,Walmart,Debit - Subscription,2022-10-26 23:47:39,2022-10-26,TXN0000000836,Completed,Online,252870.74,14.0
837,381,Credit,14725.91,USD,Investment,Planet Fitness,Credit - Investment,2022-05-21 07:40:31,2022-05-21,TXN0000000837,Completed,Online,87765.22,
838,371,Debit,8447.33,USD,Travel,Bill Payment - Water,Debit - Travel,2024-08-25 13:48:44,2024-08-25,TXN0000000838,Completed,ATM,280002.82,60.0
839,242,Debit,6903.06,USD,Shopping,Direct Deposit - Employer,Debit - Shopping,2022-12-08 20:33:55,2022-12-08,TXN0000000839,Completed,POS,150278.66,38.0
840,156,Debit,3420.76,USD,Other,Target,Debit - Other,2022-03-29 22:43:25,2022-03-29,TXN0000000840,Completed,Mobile,94223.88,
841,57,Debit,12148.99,USD,Subscription,Trader Joe's,Debit - Subscription,2024-06-21 10:27:09,2024-06-21,TXN0000000841,Completed,ATM,187763.09,
842,509,Debit,4708.8,USD,Other,McDonald's,Debit - Other,2024-03-26 07:07:47,2024-03-26,TXN0000000842,Reversed,POS,161776.86,44.0
843,464,Debit,6942.07,USD,Utilities,Medical Center,Debit - Utilities,2023-07-02 23:11:18,2023-07-02,TXN0000000843,Completed,Mobile,180360.98,
844,379,Debit,2515.56,USD,Tax,Wire Transfer,Debit - Tax,2022-11-23 09:01:00,2022-11-23,TXN0000000844,Completed,POS,132431.46,14.0
845,160,Credit,10279.03,USD,Education,BP,Credit - Education,2022-05-04 03:31:57,2022-05-04,TXN0000000845,Completed,Mobile,204058.89,12.0
846,29,Debit,11073.68,USD,Tax,Netflix,Debit - Tax,2024-04-29 11:01:55,2024-04-29,TXN0000000846,Completed,POS,193759.25,
847,101,Debit,12232.37,USD,Groceries,ACH Transfer,Debit - Groceries,2024-10-04 23:06:18,2024-10-04,TXN0000000847,Completed,Mobile,115795.22,49.0
848,122,Credit,6820.77,USD,Shopping,Direct Deposit - Employer,Credit - Shopping,2022-12-07 21:32:32,2022-12-07,TXN0000000848,Completed,POS,166005.92,25.0
849,230,Debit,13579.43,USD,Investment,Sephora,Debit - Investment,2024-10-26 13:14:44,2024-10-26,TXN0000000849,Completed,POS,270538.16,59.0
850,249,Debit,664.54,USD,Rent/Mortgage,Planet Fitness,Debit - Rent/Mortgage,2023-05-25 09:08:00,2023-05-25,TXN0000000850,Completed,Mobile,258537.91,51.0
851,196,Debit,5315.34,USD,Subscription,ACH Transfer,Debit - Subscription,2022-01-21 14:43:49,2022-01-21,TXN0000000851,Completed,Wire,29569.96,11.0
852,103,Debit,4939.71,USD,Dining,Trader Joe's,Debit - Dining,2024-11-24 10:24:12,2024-11-24,TXN0000000852,Completed,ATM,106600.4,42.0
853,538,Debit,9268.39,USD,Direct Deposit,Airbnb,Debit - Direct Deposit,2024-03-13 11:26:04,2024-03-13,TXN0000000853,Completed,Branch,78285.66,
854,522,Debit,1570.95,USD,Utilities,McDonald's,Debit - Utilities,2023-04-29 16:27:57,2023-04-29,TXN0000000854,Completed,Mobile,285243.12,42.0
855,157,Debit,14666.68,USD,Insurance,Home Depot,Debit - Insurance,2022-03-18 11:02:18,2022-03-18,TXN0000000855,Completed,Mobile,33263.08,
856,547,Credit,11155.08,USD,Other,The Gym,Credit - Other,2024-09-19 10:48:15,2024-09-19,TXN0000000856,Pending,Mobile,184990.96,35.0
857,146,Debit,9582.5,USD,Loan Payment,Airbnb,Debit - Loan Payment,2024-09-01 21:14:48,2024-09-01,TXN0000000857,Completed,POS,86868.68,
858,301,Credit,13724.78,USD,Direct Deposit,Sephora,Credit - Direct Deposit,2023-10-20 12:13:05,2023-10-20,TXN0000000858,Failed,ATM,18984.49,14.0
859,327,Debit,3280.23,USD,Rent/Mortgage,Costco,Debit - Rent/Mortgage,2024-02-26 02:14:14,2024-02-26,TXN0000000859,Pending,Branch,174269.94,
860,464,Debit,9021.7,USD,Shopping,The Gym,Debit - Shopping,2024-10-26 05:31:10,2024-10-26,TXN0000000860,Completed,POS,117444.35,36.0
861,39,Debit,8474.46,USD,Utilities,Bill Payment - Water,Debit - Utilities,2023-05-30 20:29:02,2023-05-30,TXN0000000861,Completed,Wire,198228.53,42.0
862,233,Debit,2626.58,USD,Utilities,IKEA,Debit - Utilities,2023-08-07 23:08:12,2023-08-07,TXN0000000862,Completed,Branch,187675.47,17.0
863,444,Debit,360.47,USD,Subscription,Whole Foods,Debit - Subscription,2022-11-19 00:51:05,2022-11-19,TXN0000000863,Completed,Mobile,253814.27,
864,399,Debit,10907.6,USD,Healthcare,Bill Payment - Internet,Debit - Healthcare,2024-09-09 01:43:59,2024-09-09,TXN0000000864,Completed,Branch,194740.82,
865,275,Credit,6371.0,USD,Subscription,Kroger,Credit - Subscription,2022-01-05 13:30:49,2022-01-05,TXN0000000865,Completed,Online,269165.51,5.0
866,415,Credit,9683.31,USD,Loan Payment,Best Buy,Credit - Loan Payment,2022-06-03 14:35:00,2022-06-03,TXN0000000866,Completed,Branch,251170.92,
867,396,Credit,10578.8,USD,Payroll,Costco,Credit - Payroll,2024-05-23 17:45:23,2024-05-23,TXN0000000867,Completed,Mobile,85628.26,48.0
868,129,Debit,4329.94,USD,Direct Deposit,Amazon,Debit - Direct Deposit,2022-11-09 16:21:05,2022-11-09,TXN0000000868,Completed,Mobile,288484.7,
869,31,Debit,10606.5,USD,Transfer,Bill Payment - Water,Debit - Transfer,2022-07-01 02:13:59,2022-07-01,TXN0000000869,Pending,Mobile,112510.59,30.0
870,387,Debit,6208.53,USD,Utilities,Shell,Debit - Utilities,2022-01-03 07:45:44,2022-01-03,TXN0000000870,Reversed,Wire,117641.05,
871,179,Credit,2017.27,USD,Shopping,Best Buy,Credit - Shopping,2022-07-27 14:26:31,2022-07-27,TXN0000000871,Completed,POS,162809.57,5.0
872,449,Debit,8306.35,USD,Travel,Publix,Debit - Travel,2024-01-29 10:14:27,2024-01-29,TXN0000000872,Completed,ATM,27229.99,
873,74,Debit,2246.65,USD,Loan Payment,Zara,Debit - Loan Payment,2023-03-05 20:56:25,2023-03-05,TXN0000000873,Completed,Branch,7097.44,11.0
874,252,Debit,940.94,USD,Loan Payment,IKEA,Debit - Loan Payment,2023-09-07 07:33:08,2023-09-07,TXN0000000874,Completed,Branch,41173.86,
875,54,Credit,8244.23,USD,Direct Deposit,Shell,Credit - Direct Deposit,2024-01-31 14:13:01,2024-01-31,TXN0000000875,Completed,ATM,169851.11,
876,391,Debit,5340.87,USD,Transfer,Walgreens,Debit - Transfer,2024-09-20 05:01:23,2024-09-20,TXN0000000876,Completed,Mobile,112064.36,
877,95,Debit,9118.23,USD,Groceries,Bill Payment - Water,Debit - Groceries,2022-12-03 01:26:14,2022-12-03,TXN0000000877,Completed,Online,222628.28,
878,66,Debit,12476.32,USD,Payroll,Google Play,Debit - Payroll,2023-03-25 05:51:51,2023-03-25,TXN0000000878,Pending,Mobile,143814.45,12.0
879,1,Debit,7032.86,USD,Direct Deposit,McDonald's,Debit - Direct Deposit,2022-12-29 14:43:13,2022-12-29,TXN0000000879,Completed,Branch,82073.99,47.0
880,383,Debit,4386.87,USD,ATM Withdrawal,Publix,Debit - ATM Withdrawal,2022-08-20 04:17:46,2022-08-20,TXN0000000880,Completed,Branch,208701.37,
881,539,Debit,8845.09,USD,Insurance,McDonald's,Debit - Insurance,2022-11-28 21:40:58,2022-11-28,TXN0000000881,Completed,Wire,1431.25,
882,293,Debit,6612.74,USD,Travel,Netflix,Debit - Travel,2023-10-23 02:23:06,2023-10-23,TXN0000000882,Completed,ATM,209207.88,
883,515,Credit,897.56,USD,Tax,Apple,Credit - Tax,2024-01-17 07:28:38,2024-01-17,TXN0000000883,Completed,Online,174271.43,21.0
884,67,Debit,3433.37,USD,Rent/Mortgage,H&M,Debit - Rent/Mortgage,2024-04-10 21:03:04,2024-04-10,TXN0000000884,Completed,ATM,283531.86,
885,562,Credit,8232.34,USD,Entertainment,Internal Transfer,Credit - Entertainment,2022-03-12 10:17:51,2022-03-12,TXN0000000885,Completed,Wire,156876.16,
886,132,Debit,11415.03,USD,Dining,Bill Payment - Water,Debit - Dining,2023-09-24 13:08:20,2023-09-24,TXN0000000886,Completed,ATM,41979.16,28.0
887,251,Credit,5584.94,USD,Payroll,Home Depot,Credit - Payroll,2022-10-06 09:16:42,2022-10-06,TXN0000000887,Completed,ATM,14890.94,13.0
888,190,Debit,13114.31,USD,Insurance,Amazon,Debit - Insurance,2024-12-16 05:26:38,2024-12-16,TXN0000000888,Completed,Online,49628.1,48.0
889,99,Debit,11824.13,USD,Groceries,H&M,Debit - Groceries,2023-09-20 03:37:00,2023-09-20,TXN0000000889,Completed,ATM,93826.17,
890,146,Credit,1432.63,USD,Education,Apple,Credit - Education,2023-10-22 07:20:01,2023-10-22,TXN0000000890,Completed,Wire,155311.34,9.0
891,140,Debit,561.34,USD,Insurance,Medical Center,Debit - Insurance,2022-12-27 13:34:58,2022-12-27,TXN0000000891,Completed,Wire,52006.33,
892,144,Credit,1434.99,USD,Dining,Spotify,Credit - Dining,2022-04-28 07:48:01,2022-04-28,TXN0000000892,Completed,Branch,159789.71,14.0
893,104,Debit,3418.15,USD,Transfer,Walgreens,Debit - Transfer,2023-07-19 20:37:54,2023-07-19,TXN0000000893,Completed,ATM,238778.73,11.0
894,261,Debit,12486.23,USD,Travel,Delta Airlines,Debit - Travel,2024-11-21 05:12:15,2024-11-21,TXN0000000894,Completed,Online,90588.06,
895,306,Debit,9141.57,USD,Travel,Walgreens,Debit - Travel,2022-01-08 17:32:18,2022-01-08,TXN0000000895,Completed,POS,128444.58,
896,179,Credit,10945.51,USD,Other,Apple,Credit - Other,2023-07-08 23:21:22,2023-07-08,TXN0000000896,Completed,Mobile,190633.88,31.0
897,284,Debit,2661.03,USD,Rent/Mortgage,Publix,Debit - Rent/Mortgage,2022-12-27 11:34:32,2022-12-27,TXN0000000897,Completed,ATM,99717.11,
898,414,Debit,12211.3,USD,Other,Airbnb,Debit - Other,2022-04-14 01:10:26,2022-04-14,TXN0000000898,Completed,Mobile,288092.8,24.0
899,524,Credit,9294.21,USD,Travel,Whole Foods,Credit - Travel,2023-10-09 23:50:22,2023-10-09,TXN0000000899,Completed,Mobile,234609.64,24.0
900,256,Debit,12735.09,USD,Healthcare,Delta Airlines,Debit - Healthcare,2022-09-05 09:25:04,2022-09-05,TXN0000000900,Pending,Branch,277064.99,
901,326,Debit,5071.62,USD,Tax,H&M,Debit - Tax,2024-06-20 20:51:13,2024-06-20,TXN0000000901,Completed,Wire,264089.53,
902,256,Debit,4345.25,USD,Education,Medical Center,Debit - Education,2024-02-07 04:13:01,2024-02-07,TXN0000000902,Completed,ATM,100965.18,6.0
903,469,Debit,14263.58,USD,Tax,Trader Joe's,Debit - Tax,2022-12-15 21:54:06,2022-12-15,TXN0000000903,Completed,Wire,85272.38,
904,513,Debit,3696.02,USD,Other,H&M,Debit - Other,2022-02-10 14:21:13,2022-02-10,TXN0000000904,Completed,Mobile,218949.45,
905,482,Debit,9239.05,USD,Tax,McDonald's,Debit - Tax,2024-10-18 00:54:51,2024-10-18,TXN0000000905,Completed,Branch,257993.68,44.0
906,104,Debit,13454.16,USD,Investment,Home Depot,Debit - Investment,2024-10-15 17:12:05,2024-10-15,TXN0000000906,Completed,ATM,7797.31,
907,214,Debit,1962.85,USD,Dining,CVS,Debit - Dining,2024-01-03 11:55:32,2024-01-03,TXN0000000907,Completed,ATM,282838.44,
908,494,Credit,8339.42,USD,Shopping,Airbnb,Credit - Shopping,2023-08-24 13:23:56,2023-08-24,TXN0000000908,Completed,ATM,38676.29,
909,408,Debit,8882.71,USD,Loan Payment,Zara,Debit - Loan Payment,2023-11-18 15:45:30,2023-11-18,TXN0000000909,Completed,Wire,82669.32,10.0
910,398,Debit,5167.75,USD,Education,Home Depot,Debit - Education,2022-11-15 15:14:04,2022-11-15,TXN0000000910,Completed,Mobile,40747.08,
911,12,Debit,5931.78,USD,Other,Wire Transfer,Debit - Other,2023-02-12 09:55:42,2023-02-12,TXN0000000911,Completed,ATM,298036.23,8.0
912,424,Debit,10779.36,USD,Other,Uber,Debit - Other,2023-12-16 20:10:45,2023-12-16,TXN0000000912,Completed,Mobile,296861.92,
913,564,Debit,3277.54,USD,Direct Deposit,Spotify,Debit - Direct Deposit,2024-07-21 04:41:29,2024-07-21,TXN0000000913,Completed,Mobile,31338.29,23.0
914,117,Debit,11641.28,USD,Direct Deposit,University Tuition,Debit - Direct Deposit,2024-05-31 20:53:09,2024-05-31,TXN0000000914,Completed,POS,9200.09,49.0
915,200,Debit,3475.13,USD,Payroll,Direct Deposit - Employer,Debit - Payroll,2022-12-01 16:20:27,2022-12-01,TXN0000000915,Pending,Mobile,249802.46,43.0
916,281,Credit,4222.42,USD,Other,Google Play,Credit - Other,2024-04-27 09:32:18,2024-04-27,TXN0000000916,Completed,ATM,286459.04,
917,506,Debit,566.42,USD,Payroll,Uber,Debit - Payroll,2024-04-25 16:50:52,2024-04-25,TXN0000000917,Completed,ATM,292571.19,38.0
918,26,Credit,12726.46,USD,Transfer,BP,Credit - Transfer,2022-03-02 01:04:12,2022-03-02,TXN0000000918,Completed,Mobile,255817.95,60.0
919,414,Credit,11220.1,USD,Utilities,University Tuition,Credit - Utilities,2024-08-22 10:45:29,2024-08-22,TXN0000000919,Completed,Branch,42458.22,55.0
920,265,Debit,4536.15,USD,Payroll,Starbucks,Debit - Payroll,2022-08-31 05:43:40,2022-08-31,TXN0000000920,Completed,Online,21480.83,
921,99,Debit,12560.16,USD,Other,Costco,Debit - Other,2022-06-04 20:41:16,2022-06-04,TXN0000000921,Pending,Mobile,16686.96,
922,102,Credit,11860.94,USD,Entertainment,Shell,Credit - Entertainment,2022-11-12 18:45:34,2022-11-12,TXN0000000922,Completed,ATM,174473.0,20.0
923,139,Debit,13593.28,USD,Groceries,ATM Cash,Debit - Groceries,2022-09-08 23:50:22,2022-09-08,TXN0000000923,Completed,Wire,25567.73,6.0
924,136,Debit,12766.41,USD,Loan Payment,Shell,Debit - Loan Payment,2023-05-08 14:51:32,2023-05-08,TXN0000000924,Pending,Wire,21599.96,60.0
925,447,Debit,12737.15,USD,Healthcare,Nike,Debit - Healthcare,2024-02-02 12:34:06,2024-02-02,TXN0000000925,Completed,Mobile,55444.21,5.0
926,568,Credit,563.6,USD,Rent/Mortgage,Internal Transfer,Credit - Rent/Mortgage,2023-04-14 14:54:12,2023-04-14,TXN0000000926,Reversed,Wire,295747.9,
927,174,Debit,9621.59,USD,Entertainment,Delta Airlines,Debit - Entertainment,2023-06-26 03:28:12,2023-06-26,TXN0000000927,Pending,ATM,212705.93,
928,224,Debit,771.94,USD,Travel,Walgreens,Debit - Travel,2024-10-25 05:01:59,2024-10-25,TXN0000000928,Completed,Mobile,163908.12,
929,346,Debit,14975.11,USD,Transfer,ACH Transfer,Debit - Transfer,2024-10-16 01:00:25,2024-10-16,TXN0000000929,Completed,ATM,-393.0,
930,290,Debit,10810.24,USD,Utilities,Medical Center,Debit - Utilities,2023-12-26 18:02:47,2023-12-26,TXN0000000930,Completed,Wire,183688.1,
931,437,Debit,9068.03,USD,Investment,University Tuition,Debit - Investment,2024-06-04 19:05:04,2024-06-04,TXN0000000931,Completed,ATM,8218.28,
932,444,Debit,5218.67,USD,Education,IKEA,Debit - Education,2022-11-20 10:31:39,2022-11-20,TXN0000000932,Completed,POS,88169.35,10.0
933,460,Credit,6835.82,USD,Education,Shell,Credit - Education,2023-09-20 21:56:30,2023-09-20,TXN0000000933,Completed,Branch,120933.18,
934,392,Credit,7146.69,USD,Dining,Delta Airlines,Credit - Dining,2022-05-09 22:34:48,2022-05-09,TXN0000000934,Pending,Wire,276215.39,8.0
935,6,Debit,7639.15,USD,Travel,Google Play,Debit - Travel,2022-10-07 16:06:09,2022-10-07,TXN0000000935,Completed,Wire,153097.34,50.0
936,6,Credit,14526.25,USD,Travel,Bill Payment - Electric,Credit - Travel,2023-09-28 15:15:51,2023-09-28,TXN0000000936,Completed,Wire,80854.94,52.0
937,498,Debit,8044.94,USD,Groceries,H&M,Debit - Groceries,2024-01-03 18:42:44,2024-01-03,TXN0000000937,Completed,POS,215754.63,
938,166,Debit,3441.3,USD,Tax,Walgreens,Debit - Tax,2022-08-19 00:56:33,2022-08-19,TXN0000000938,Completed,Online,84456.46,
939,483,Debit,12995.06,USD,Investment,Publix,Debit - Investment,2022-10-27 04:49:34,2022-10-27,TXN0000000939,Reversed,POS,178244.14,3.0
940,280,Credit,586.17,USD,Tax,The Gym,Credit - Tax,2023-02-21 06:53:28,2023-02-21,TXN0000000940,Completed,ATM,67680.08,57.0
941,119,Debit,5206.09,USD,Groceries,Home Depot,Debit - Groceries,2023-05-04 10:22:24,2023-05-04,TXN0000000941,Completed,Mobile,278221.32,11.0
942,8,Debit,4339.74,USD,Healthcare,Bill Payment - Water,Debit - Healthcare,2024-01-31 05:13:30,2024-01-31,TXN0000000942,Reversed,POS,227510.43,34.0
943,30,Debit,13899.59,USD,Groceries,Amazon,Debit - Groceries,2022-04-24 01:43:49,2022-04-24,TXN0000000943,Pending,ATM,186239.96,
944,249,Debit,1158.94,USD,Insurance,Wire Transfer,Debit - Insurance,2022-07-16 02:51:14,2022-07-16,TXN0000000944,Completed,ATM,278880.31,
945,481,Debit,11998.21,USD,Loan Payment,Shell,Debit - Loan Payment,2024-09-03 19:39:49,2024-09-03,TXN0000000945,Completed,Online,24585.74,33.0
946,24,Debit,3330.97,USD,Healthcare,Bill Payment - Water,Debit - Healthcare,2024-02-13 04:24:59,2024-02-13,TXN0000000946,Completed,ATM,201780.26,
947,119,Debit,1461.11,USD,Subscription,Apple,Debit - Subscription,2023-01-25 06:20:13,2023-01-25,TXN0000000947,Completed,Mobile,178474.65,
948,340,Debit,14367.37,USD,Rent/Mortgage,Medical Center,Debit - Rent/Mortgage,2023-08-02 00:12:13,2023-08-02,TXN0000000948,Completed,Wire,230214.91,
949,192,Credit,12511.9,USD,Travel,Starbucks,Credit - Travel,2024-05-29 22:21:58,2024-05-29,TXN0000000949,Completed,Branch,268052.8,
950,16,Debit,1001.1,USD,Dining,Kroger,Debit - Dining,2023-08-27 12:36:07,2023-08-27,TXN0000000950,Completed,Online,69291.99,
951,381,Debit,13405.3,USD,Utilities,Trader Joe's,Debit - Utilities,2023-09-12 22:31:37,2023-09-12,TXN0000000951,Completed,Mobile,27063.26,
952,71,Debit,8816.6,USD,Tax,Shell,Debit - Tax,2022-04-02 00:15:08,2022-04-02,TXN0000000952,Completed,Wire,5169.2,18.0
953,491,Debit,9239.86,USD,Transfer,Internal Transfer,Debit - Transfer,2024-09-21 10:26:14,2024-09-21,TXN0000000953,Completed,Branch,80075.33,
954,185,Debit,12040.81,USD,Groceries,Delta Airlines,Debit - Groceries,2024-04-05 15:53:47,2024-04-05,TXN0000000954,Completed,Online,222927.94,
955,179,Debit,4522.92,USD,Groceries,Airbnb,Debit - Groceries,2022-02-19 13:40:52,2022-02-19,TXN0000000955,Completed,Wire,36931.73,
956,351,Debit,14134.51,USD,Education,Netflix,Debit - Education,2024-07-21 14:46:00,2024-07-21,TXN0000000956,Completed,Branch,93912.91,19.0
957,394,Debit,12511.61,USD,Other,Walmart,Debit - Other,2023-08-12 11:34:07,2023-08-12,TXN0000000957,Completed,Online,110045.71,4.0
958,219,Debit,9857.73,USD,Insurance,University Tuition,Debit - Insurance,2024-11-15 14:18:03,2024-11-15,TXN0000000958,Completed,Online,279206.16,55.0
959,330,Debit,7880.89,USD,Direct Deposit,Airbnb,Debit - Direct Deposit,2022-03-13 14:21:53,2022-03-13,TXN0000000959,Completed,Online,181135.36,26.0
960,93,Debit,2369.82,USD,Rent/Mortgage,CVS,Debit - Rent/Mortgage,2023-04-05 00:41:41,2023-04-05,TXN0000000960,Completed,Online,6959.28,
961,476,Debit,13577.68,USD,Healthcare,Apple,Debit - Healthcare,2024-11-29 07:53:57,2024-11-29,TXN0000000961,Completed,Mobile,114117.37,
962,6,Debit,3320.14,USD,Shopping,Target,Debit - Shopping,2023-07-06 09:32:30,2023-07-06,TXN0000000962,Reversed,ATM,251539.46,38.0
963,513,Credit,4531.75,USD,Healthcare,Walgreens,Credit - Healthcare,2022-01-12 18:58:23,2022-01-12,TXN0000000963,Completed,Mobile,27661.12,38.0
964,109,Debit,9645.16,USD,ATM Withdrawal,Internal Transfer,Debit - ATM Withdrawal,2023-08-04 11:29:40,2023-08-04,TXN0000000964,Completed,POS,145651.28,39.0
965,3,Credit,9692.27,USD,Transfer,Kroger,Credit - Transfer,2024-06-22 17:51:17,2024-06-22,TXN0000000965,Completed,Mobile,43013.69,
966,386,Debit,10500.51,USD,Utilities,IKEA,Debit - Utilities,2024-03-09 15:53:07,2024-03-09,TXN0000000966,Completed,POS,92040.41,
967,147,Debit,8.06,USD,Healthcare,Shell,Debit - Healthcare,2022-12-04 09:37:27,2022-12-04,TXN0000000967,Completed,ATM,288674.32,
968,477,Credit,4273.67,USD,Education,The Gym,Credit - Education,2023-03-26 22:00:50,2023-03-26,TXN0000000968,Completed,Online,132625.3,51.0
969,303,Debit,2937.98,USD,Entertainment,The Gym,Debit - Entertainment,2022-05-05 17:02:05,2022-05-05,TXN0000000969,Reversed,Mobile,290728.14,
970,349,Credit,5169.67,USD,Rent/Mortgage,H&M,Credit - Rent/Mortgage,2024-10-03 19:01:00,2024-10-03,TXN0000000970,Completed,ATM,234909.81,11.0
971,329,Debit,8212.05,USD,Travel,McDonald's,Debit - Travel,2024-10-25 15:53:31,2024-10-25,TXN0000000971,Completed,POS,17022.11,9.0
972,71,Credit,5862.48,USD,Tax,The Gym,Credit - Tax,2024-11-21 23:00:57,2024-11-21,TXN0000000972,Completed,Wire,247597.6,
973,210,Debit,3691.87,USD,Shopping,ACH Transfer,Debit - Shopping,2022-11-05 05:43:37,2022-11-05,TXN0000000973,Completed,Branch,175317.89,5.0
974,388,Debit,9707.18,USD,Healthcare,Best Buy,Debit - Healthcare,2023-10-06 06:12:37,2023-10-06,TXN0000000974,Pending,ATM,24021.05,55.0
975,320,Debit,324.58,USD,Groceries,Planet Fitness,Debit - Groceries,2023-01-16 08:20:31,2023-01-16,TXN0000000975,Completed,Online,170509.07,35.0
976,250,Credit,3108.48,USD,Payroll,Publix,Credit - Payroll,2023-11-11 09:43:47,2023-11-11,TXN0000000976,Completed,Wire,150163.66,
977,214,Debit,14563.51,USD,Tax,Netflix,Debit - Tax,2023-02-05 13:31:12,2023-02-05,TXN0000000977,Completed,POS,59713.34,
978,423,Debit,8552.3,USD,Insurance,ATM Cash,Debit - Insurance,2022-11-23 16:53:57,2022-11-23,TXN0000000978,Completed,ATM,28606.91,18.0
979,398,Debit,2455.85,USD,Travel,Delta Airlines,Debit - Travel,2023-09-03 09:05:41,2023-09-03,TXN0000000979,Completed,Mobile,259605.39,57.0
